query,function,identifier,url,score
parse query string in url,"public void elementUpdated (ElementUpdatedEvent event)
    {
        dispatchMethod(event.getName() + ""Updated"",
            new Object[] { event.getIndex(), event.getValue() });
    }",DynamicListener.elementUpdated,https://github.com/threerings/narya/blob/5b01edc8850ed0c32d004b4049e1ac4a02027ede/core/src/main/java/com/threerings/presents/dobj/DynamicListener.java#L68-L72,1.4697875
fuzzy match ranking,"public char readChar () throws KryoException {
		require(2);
		char result = unsafe.getChar(buffer, byteArrayBaseOffset + position);
		position += 2;
		return result;
	}",UnsafeInput.readChar,https://github.com/EsotericSoftware/kryo/blob/a8be1ab26f347f299a3c3f7171d6447dd5390845/src/com/esotericsoftware/kryo/unsafe/UnsafeInput.java#L125-L130,1.2996047
fuzzy match ranking,"private boolean test(int test, boolean a, boolean b) {
		switch (test) {
		case EQUALS :      return   a  ==  b ;
		case EXCLUDES :    return !(a  &&  b);
		case CONTAINS :    return   a  || !b ;
		case COMPLEMENTS : return   a  !=  b ;
		default : throw new IllegalArgumentException(""Unexpected comparison constant: "" + test);
		}
	}",BitVector.test,https://github.com/tomgibara/bits/blob/56c32c0a30efd3d7c4e7c6600a0ca39e51eecc97/src/main/java/com/tomgibara/bits/BitVector.java#L1512-L1520,1.2928362
fuzzy match ranking,"public R endClosed(@Nonnull T end) {
    this.end = Preconditions.checkNotNull(end, ""End can't be null"");
    this.endBound = BoundType.CLOSED;
    return thisT();
  }",Range.endClosed,https://github.com/googleapis/google-cloud-java/blob/d2f0bc64a53049040fe9c9d338b12fab3dd1ad6a/google-cloud-clients/google-cloud-bigtable/src/main/java/com/google/cloud/bigtable/data/v2/models/Range.java#L117-L121,1.2895108
fuzzy match ranking,"@Override
	public ServerBootstrap configure() {
		ServerBootstrap b = source.configure();

		configure(b, preferNative, loopResources);

		return b;
	}",TcpServerRunOn.configure,https://github.com/reactor/reactor-netty/blob/4ed14316e1d7fca3cecd18d6caa5f2251e159e49/src/main/java/reactor/netty/tcp/TcpServerRunOn.java#L40-L47,1.2840382
fuzzy match ranking,"protected PrimitiveTypeConfiguration primitiveType( Class type ) {
        if ( !type.isPrimitive() ) {
            throw new IllegalArgumentException( ""Type "" + type + "" is not a primitive. Call type(Class) instead"" );
        }
        return new PrimitiveTypeConfiguration( type );
    }",AbstractConfiguration.primitiveType,https://github.com/nmorel/gwt-jackson/blob/3fdc4350a27a9b64fc437d5fe516bf9191b74824/gwt-jackson/src/main/java/com/github/nmorel/gwtjackson/client/AbstractConfiguration.java#L130-L135,1.2827127
fuzzy match ranking,"public boolean isImportingPAXWicketAPI() {
        // Check if there is a package wiring (either static or dynamic)
        BundleWiring bundleWiring = bundle.adapt(BundleWiring.class);
        boolean hasPackageImport =
            hasWireMatchingFilter(bundleWiring.getRequiredWires(OSGI_WIRING_PACKAGE_NAMESPACE),
                bundleContext.importPAXWicketAPI);
        // check if there is an require bundle wire...
        return hasPackageImport || hasWireMatchingFilter(
            bundleWiring.getRequiredWires(OSGI_WIRING_BUNDLE_NAMESPACE),
            bundleContext.requirePAXWicketBundle);
    }",ExtendedBundle.isImportingPAXWicketAPI,https://github.com/ops4j/org.ops4j.pax.wicket/blob/ef7cb4bdf918e9e61ec69789b9c690567616faa9/service/src/main/java/org/ops4j/pax/wicket/internal/extender/ExtendedBundle.java#L204-L214,1.2819707
fuzzy match ranking,"@Override
    public String nextSentence() {
        String ret = iter.next();
        if (this.getPreProcessor() != null)
            ret = this.getPreProcessor().preProcess(ret);
        return ret;
    }",CollectionSentenceIterator.nextSentence,https://github.com/deeplearning4j/deeplearning4j/blob/effce52f2afd7eeb53c5bcca699fcd90bd06822f/deeplearning4j/deeplearning4j-nlp-parent/deeplearning4j-nlp/src/main/java/org/deeplearning4j/text/sentenceiterator/CollectionSentenceIterator.java#L37-L43,1.2819589
fuzzy match ranking,"public Oid readOid() throws IOException {
		int type = doReadType(buffer);
		if (type != BerConstants.OID) {
			throw new IOException(""Wrong type. Not an OID: "" + type);
		}

		int length = doReadLength(buffer);
		return new Oid(doReadOid(buffer, length));
	}",BerReader.readOid,https://github.com/davidfauthoux/ninio/blob/a8a1b708b569231925940c829d4fef862c18f31b/ninio-snmp/src/main/java/com/davfx/ninio/snmp/BerReader.java#L159-L167,1.2808186
fuzzy match ranking,"private boolean jj_2_127(int xla) {
    jj_la = xla; jj_lastpos = jj_scanpos = token;
    try { return !jj_3_127(); }
    catch(LookaheadSuccess ls) { return true; }
    finally { jj_save(126, xla); }
  }",OrientSql.jj_2_127,https://github.com/orientechnologies/orientdb/blob/d970b12033f0462f0239ea0ad8ed41207e6e26f1/core/src/main/java/com/orientechnologies/orient/core/sql/parser/OrientSql.java#L22395-L22400,1.2807359
fuzzy match ranking,"public static FormattedStringBuilder wrap(StringBuilder builder) {
        FormattedStringBuilder b = new FormattedStringBuilder();
        b._delegate = builder;
        return b;
    }",FormattedStringBuilder.wrap,https://github.com/tzaeschke/zoodb/blob/058d0ff161a8ee9d53244c433aca97ee9c654410/src/org/zoodb/internal/util/FormattedStringBuilder.java#L283-L287,1.2804984
output to html file,"private boolean hasPanelAccess(Panel panel, DelfoiAction action, UserRole userRole) {
    return panelUserRoleActionDAO.hasPanelActionAccess(panel, userRole, action);
  }",PermissionController.hasPanelAccess,https://github.com/Metatavu/edelphi/blob/d91a0b54f954b33b4ee674a1bdf03612d76c3305/rest/src/main/java/fi/metatavu/edelphi/permissions/PermissionController.java#L188-L190,1.3619552
output to html file,"public LineChartData setLines(List<Line> lines) {
        if (null == lines) {
            this.lines = new ArrayList<Line>();
        } else {
            this.lines = lines;
        }
        return this;
    }",LineChartData.setLines,https://github.com/lecho/hellocharts-android/blob/c41419c9afa097452dee823c7eba0e5136aa96bd/hellocharts-library/src/lecho/lib/hellocharts/model/LineChartData.java#L68-L75,1.3614655
output to html file,"public static final String removeSuffixIfPresent(final String name, final String badSuffix) {
    if (name.endsWith(badSuffix)) {
      return name.substring(0, name.length() - badSuffix.length());
    } else {
      return name;
    }
  }",StringUtils.removeSuffixIfPresent,https://github.com/BBN-E/bue-common-open/blob/d618652674d647867306e2e4b987a21b7c29c015/common-core-open/src/main/java/com/bbn/bue/common/StringUtils.java#L416-L422,1.3598717
output to html file,"@Override
	public ProxyAuthenticationMethod getMethod() {
		switch (authenticationMethod) {
		case BASIC:
			return ProxyAuthenticationMethod.BASIC;
		case DIGEST:
			return ProxyAuthenticationMethod.DIGEST;
		case URL:
			return ProxyAuthenticationMethod.URL;
		default:
			return null;
		}
	}",LayerAuthentication.getMethod,https://github.com/geomajas/geomajas-project-server/blob/904b7d7deed1350d28955589098dd1e0a786d76e/plugin/layer-common/layer-common/src/main/java/org/geomajas/layer/common/proxy/LayerAuthentication.java#L173-L185,1.3584206
output to html file,"public static LepMethodResult valueOf(MethodResultProcessor methodResultProcessor) {
        if (methodResultProcessor.isError()) {
            return valueOf(methodResultProcessor.getLepInvocationCauseException());
        } else {
            return valueOf(methodResultProcessor.getReturnedValue());
        }
    }",LepMethodResult.valueOf,https://github.com/xm-online/xm-commons/blob/43eb2273adb96f40830d7b905ee3a767b8715caf/xm-commons-lep/src/main/java/com/icthh/xm/commons/lep/LepMethodResult.java#L32-L38,1.3552873
output to html file,"@Override
    public Observable<Boolean> flush() {
        return BucketFlusher.flush(core, bucket, username, password);
    }",DefaultAsyncBucketManager.flush,https://github.com/couchbase/couchbase-java-client/blob/f36a0ee0c66923bdde47838ca543e50cbaa99e14/src/main/java/com/couchbase/client/java/bucket/DefaultAsyncBucketManager.java#L150-L153,1.3551517
output to html file,"private MotionEvent getMotionEvent(long start, long eventTime, int action, Point coords) {
    return MotionEvent.obtain(start, eventTime, action, coords.x, coords.y, 0);
  }",AndroidTouchScreen.getMotionEvent,https://github.com/selendroid/selendroid/blob/a32c1a96c973b80c14a588b1075f084201f7fe94/selendroid-server/src/main/java/io/selendroid/server/android/AndroidTouchScreen.java#L337-L339,1.35077
output to html file,"@Override
  public OIndexCursor iterateEntriesMinor(Object toKey, boolean isInclusive, boolean ascSortOrder, ValuesTransformer transformer) {
    return delegate.iterateEntriesMinor(toKey, isInclusive, ascSortOrder, transformer);
  }",OLuceneSpatialIndexEngineDelegator.iterateEntriesMinor,https://github.com/orientechnologies/orientdb/blob/d970b12033f0462f0239ea0ad8ed41207e6e26f1/lucene/src/main/java/com/orientechnologies/spatial/engine/OLuceneSpatialIndexEngineDelegator.java#L194-L197,1.3502898
output to html file,"public Object execute() {
		String methodName = targetMethodName();

		Class returnType = returnType();

		Object next = pathref.continueWith(this, methodName, returnType);

		return ProxyTarget.returnValue(next);
	}",PathrefAdvice.execute,https://github.com/oblac/jodd/blob/85ad7f813ec0e07ecd27042aeb47ff2047631fa5/jodd-proxetta/src/main/java/jodd/pathref/PathrefAdvice.java#L45-L53,1.3502498
output to html file,"public ObjectTypeNode getObjectTypeNode(BaseCriteria criteria) {
		String objectType=getObjectType(criteria);
		return buildObjectTypeNode(objectType);
	}",BuildContextImpl.getObjectTypeNode,https://github.com/youseries/urule/blob/3fa0eb4439e97aa292e744bcbd88a9faa36661d8/urule-core/src/main/java/com/bstek/urule/model/rete/builder/BuildContextImpl.java#L82-L85,1.3500283
how to read .csv file in an efficient way?,"public final void subscribeToEvent(EventListener eventListener, Class<? extends AbstractTaskEvent> eventType) {

		this.eventNotificationManager.subscribeToEvent(eventListener, eventType);
	}",Gate.subscribeToEvent,https://github.com/stratosphere/stratosphere/blob/c543a08f9676c5b2b0a7088123bd6e795a8ae0c8/stratosphere-runtime/src/main/java/eu/stratosphere/runtime/io/gates/Gate.java#L100-L103,1.4582769
how to read .csv file in an efficient way?,"public void putLong(Bundle state, String key, long x) {
        state.putLong(key + mBaseKey, x);
    }",InjectionHelper.putLong,https://github.com/evernote/android-state/blob/6d56c0c5709f330324ec23d39c3f70c9d59bf6d3/library/src/main/java/com/evernote/android/state/InjectionHelper.java#L168-L170,1.4580564
how to read .csv file in an efficient way?,"public com.google.cloud.bigquery.datatransfer.v1.TransferMessage.MessageSeverity getMessageTypes(
      int index) {
    return messageTypes_converter_.convert(messageTypes_.get(index));
  }",ListTransferLogsRequest.getMessageTypes,https://github.com/googleapis/google-cloud-java/blob/d2f0bc64a53049040fe9c9d338b12fab3dd1ad6a/google-api-grpc/proto-google-cloud-bigquerydatatransfer-v1/src/main/java/com/google/cloud/bigquery/datatransfer/v1/ListTransferLogsRequest.java#L315-L318,1.4562037
how to read .csv file in an efficient way?,"public S hasThumbOffset(int offset) {
    isNotNull();
    int actualOffset = actual.getThumbOffset();
    assertThat(actualOffset) //
        .overridingErrorMessage(""Expected thumb offset <%s> but was <%s>."", offset, actualOffset) //
        .isEqualTo(offset);
    return myself;
  }",AbstractAbsSeekBarAssert.hasThumbOffset,https://github.com/square/assertj-android/blob/7d4da5c468bce780e43c243853d5b8f1e7b93135/assertj-android/src/main/java/org/assertj/android/api/widget/AbstractAbsSeekBarAssert.java#L37-L44,1.4559258
how to read .csv file in an efficient way?,"@Override
	protected Object envelopeSelfMessage(Object message) {
		final F fencingToken = rpcEndpoint.getFencingToken();

		return new LocalFencedMessage<>(fencingToken, message);
	}",FencedAkkaRpcActor.envelopeSelfMessage,https://github.com/apache/flink/blob/b62db93bf63cb3bb34dd03d611a779d9e3fc61ac/flink-runtime/src/main/java/org/apache/flink/runtime/rpc/akka/FencedAkkaRpcActor.java#L101-L106,1.4556531
how to read .csv file in an efficient way?,"public void setMessagingType( String messagingType ) {

		// Properties are injected on every modification.
		// So, we just want to track changes.

		// We only want to reconfigure the messaging client
		// when the messaging type changes.
		if( ! Objects.equals( this.messagingType, messagingType )) {
			this.messagingType = messagingType;
			this.logger.fine( ""Messaging type set to "" + this.messagingType );

			// Explicitly require a reconfiguration.
			reconfigure();
		}
	}",Manager.setMessagingType,https://github.com/roboconf/roboconf-platform/blob/add54eead479effb138d0ff53a2d637902b82702/core/roboconf-dm/src/main/java/net/roboconf/dm/management/Manager.java#L373-L387,1.4555373
how to read .csv file in an efficient way?,"protected String getToken()
    {
        if (api.getAccountType() == AccountType.BOT)
            return api.getToken().substring(""Bot "".length());
        return api.getToken();
    }",WebSocketClient.getToken,https://github.com/DV8FromTheWorld/JDA/blob/8ecbbe354d03f6bf448411bba573d0d4c268b560/src/main/java/net/dv8tion/jda/core/requests/WebSocketClient.java#L716-L721,1.4553968
how to read .csv file in an efficient way?,"private void deactivateEndpoints(Set<MessageEndpointFactoryImpl> mefs) {
        for (MessageEndpointFactoryImpl mef : mefs) {
            if (mef.runtimeActivated) {
                deactivateEndpointInternal(mef);
            }
        }
    }",MDBRuntimeImpl.deactivateEndpoints,https://github.com/OpenLiberty/open-liberty/blob/ca725d9903e63645018f9fa8cbda25f60af83a5d/dev/com.ibm.ws.ejbcontainer.mdb/src/com/ibm/ws/ejbcontainer/mdb/internal/MDBRuntimeImpl.java#L948-L954,1.4548538
how to read .csv file in an efficient way?,"@Override
    public void onRestoreInstanceState(Bundle bundle) {
        super.onRestoreInstanceState(bundle);
        mLazySpanLookup.mData = bundle.getIntArray(LOOKUP_BUNDLE_KEY);
    }",StaggeredGridLayoutHelper.onRestoreInstanceState,https://github.com/alibaba/vlayout/blob/8a5a51d9d2eeb91fed2ee331a4cf3496282452ce/vlayout/src/main/java/com/alibaba/android/vlayout/layout/StaggeredGridLayoutHelper.java#L1047-L1051,1.4547933
how to read .csv file in an efficient way?,"private void writeInlineTypes(long[] keyIds, InternalRelation relation, DataOutput out, TypeInspector tx, InlineType inlineType) {
        for (long keyId : keyIds) {
            PropertyKey t = tx.getExistingPropertyKey(keyId);
            writeInline(out, t, relation.getValueDirect(t), inlineType);
        }
    }",EdgeSerializer.writeInlineTypes,https://github.com/thinkaurelius/titan/blob/ee226e52415b8bf43b700afac75fa5b9767993a5/titan-core/src/main/java/com/thinkaurelius/titan/graphdb/database/EdgeSerializer.java#L331-L336,1.4537789
